TransactionID,AccountID,Date,Amount,Type,Reference,Location
2199,79,2023-04-04,6201.16,Withdrawal,759ef0f6-dc6e-45bc-a426-865640d895da,Williamsborough
2200,63,2022-10-22,2357.28,Withdrawal,8bb42b6f-f881-4a2d-bc68-51192dd42846,West Katherine
2201,1,2024-08-16,4459.38,Withdrawal,fea076b5-86f0-4b19-b419-a6a80d2b58cd,Bradfordtown
2202,20,2022-05-05,4674.55,Deposit,f218ab11-9914-4bc6-ac23-d58237eca727,Josephbury
2203,33,2022-04-09,9663.49,Deposit,842cf880-2393-4068-ae64-86bd866f5df3,Nicholasmouth
2204,38,2024-06-02,1042.82,Deposit,0eb222f7-4370-489b-989a-2dad08b198be,North Beverlyland
2205,95,2024-04-03,8782.07,Withdrawal,82ebd0fe-29a0-4aab-a4c0-f1a9555d74b6,East Maryside
2206,106,2022-06-20,3514.9,Deposit,bb86653a-c366-46a4-8e75-200acd5681cc,Lisaton
2207,22,2022-12-11,1529.5,Deposit,77b557df-b8ca-4087-bea1-4e7095e863df,Brianastad
2208,9,2024-04-08,5530.12,Deposit,25edfaff-a615-43fd-abbb-8944651346e8,Ochoaland
2209,90,2022-11-04,2466.52,Withdrawal,3dc71288-ccdb-46e0-9f0d-ae6987746de6,Meganport
2210,44,2024-07-13,8223.48,Deposit,c9c3fd7c-1c52-4732-842f-0b2bf3f03bb9,Kaylaton
2211,3,2023-12-16,6616.85,Withdrawal,8f4db769-285f-4326-994d-7e2381da4772,Port Kimhaven
2212,122,2023-08-07,4196.86,Withdrawal,b22424c7-1b38-4627-bfe8-c8fdd1ac8a5b,South Heidi
2213,49,2023-11-08,7898.73,Deposit,459fbef6-2f31-444a-b3fa-a4a038c2c9a2,North Gloriachester
2214,29,2022-05-30,6287.71,Withdrawal,b2f10582-651a-43c1-a877-6f4fae0cb29c,East Kimberly
2215,74,2024-12-08,8559.19,Deposit,afc44300-f6c0-4a26-9a2c-9a6791697fd9,Jenningsland
2216,136,2023-08-23,1683.4,Withdrawal,15ad1ba7-2da3-44e8-8885-e02cc6808cdb,Port Catherine
2217,69,2022-06-11,1943.87,Deposit,99f6c0ce-f18d-4f05-b6d6-6d33b397af4d,Port Susan
2218,117,2025-03-20,7247.53,Withdrawal,686ed7d3-46ff-40a1-a899-a820083cc718,East Jennifer
2219,106,2023-12-21,9665.78,Withdrawal,1a83baa9-7314-4b3c-af69-0ef8f541d9c3,West Amandaborough
2220,79,2023-01-14,739.57,Deposit,3c150651-9d65-41bc-82ea-46ad74945c33,Markland
2221,140,2024-07-14,1008.71,Withdrawal,8fcaedfd-512c-4880-9d68-1f4b16094c43,Port Katieside
2222,95,2022-01-12,3461.8,Withdrawal,b02c616b-d3ad-4425-aab9-4ac72ebf0a5a,West Becky
2223,111,2022-06-24,8389.8,Withdrawal,52537491-5562-40ad-b1d9-05133cba2363,Petersonmouth
2224,79,2023-07-31,334.63,Deposit,9d42deab-2b6d-4d9e-a005-bf575659a9aa,Gallegosshire
2225,37,2023-02-16,8398.04,Deposit,de41d641-a53e-4119-a755-8b56340b0dfb,Lake Tonyafort
2226,11,2023-01-26,2324.27,Withdrawal,7daee6eb-62f3-413e-a56e-c2e9a22b5e51,Port Brittany
2227,57,2023-01-24,5204.01,Deposit,c554a66f-c463-4d4c-ad1f-7580235fa3b5,Wendyton
2228,8,2024-01-31,4087.35,Withdrawal,60fb4e14-47d4-4190-b169-331ab9df1fd3,Anthonyhaven
2229,126,2023-05-07,7246.35,Deposit,4fd955de-da11-465f-97bc-2c9b807206f2,Alanland
2230,60,2024-03-20,7439.74,Withdrawal,43a8abd5-cc20-40df-8ba4-db522023ed65,New Mitchell
2231,24,2022-12-15,9611.8,Withdrawal,245bf1cc-0131-43e1-a0e9-71b64708abd4,Lake Rickyborough
2232,70,2023-09-30,9000.16,Deposit,ae63d1f6-b82d-4259-b8bb-d9056b5e6650,Phillipston
2233,17,2022-03-21,5341.39,Deposit,481baaf7-bca1-4695-91e7-7b281c287167,Margaretton
2234,144,2024-07-12,614.82,Withdrawal,5d1e55a2-5dd3-46f8-abf7-12d6f4d46f71,Robinsonton
2235,144,2022-07-19,30.94,Withdrawal,11de3f7e-9a77-4209-ab78-2c9effc5de49,Clarkbury
2236,135,2024-12-02,610.78,Deposit,52083dae-0205-481a-ab97-aa126d6e5c4a,Johnsonton
2237,7,2024-05-31,1262.28,Withdrawal,5b04249b-8335-4deb-9b5b-a83c9b503ff1,Lake Ashleyhaven
2238,122,2022-03-01,4582.09,Deposit,d03249ff-e40e-4a28-b9a4-d9b00f1fcb4b,North Dianaberg
2239,30,2022-08-31,3079.06,Withdrawal,68a72733-59f5-44eb-99db-84deaef8e79e,Lake Ethanberg
2240,56,2025-04-18,6663.34,Deposit,635ebc67-d461-44e0-acb2-fa2ac3b9c2aa,West Jennifer
2241,49,2023-08-07,6373.09,Withdrawal,79a3d02e-b3d8-4cd5-a282-028e0f1fbc16,East Emilyburgh
2242,63,2024-11-26,3382.01,Withdrawal,360b57de-c6cf-49d4-978a-e7d8d38ed56a,Heatherland
2243,42,2023-03-01,4045.12,Deposit,831613c2-9bfb-4536-8349-269597c407ab,Colemanhaven
2244,42,2022-12-19,1687.5,Deposit,4d424879-e4e9-4d2b-a26c-b454a7c480bf,Brandonmouth
2245,82,2023-01-19,3467.79,Deposit,f422a500-0ff3-4d13-b515-50ede6638e0c,Leonardberg
2246,47,2022-04-17,3774.39,Deposit,e136cad7-af6c-4c0a-83b8-0ce9e531219c,Lake John
2247,17,2024-05-04,9181.78,Deposit,16ce0c7f-6afe-4b68-abe7-0e1cddad8963,Davismouth
2248,113,2024-03-09,3840.48,Withdrawal,c352b9b7-e96e-41fb-b6a6-f9a48beed5c2,Olsonport
2249,74,2023-07-31,4576.39,Deposit,f03a351e-84cb-4b98-a9ef-e0a47b3bf099,West Scott
2250,71,2023-10-18,1474.64,Deposit,6afa56c9-0886-435b-8d01-330066f09e53,Hamiltonmouth
2251,117,2022-12-05,8690.91,Deposit,98591d4f-31f6-49c1-875a-37203319bc54,Port Calvinton
2252,6,2022-02-08,8500.16,Withdrawal,3f8b0a58-3370-4155-b92a-23063c6ac44a,Port Nicole
2253,99,2023-04-18,562.97,Deposit,c195d0d5-75cb-4575-b852-8dbb56d1abfd,East Juliestad
2254,38,2022-06-15,2703.06,Withdrawal,6f070f10-4fc0-4413-8f62-781a87d5bc10,Lake Deannachester
2255,120,2024-09-18,1404.12,Deposit,3eede769-a883-4a5f-be86-1c72e4b92d85,New Robert
2256,107,2023-07-14,4424.72,Withdrawal,f1ffc7b4-8748-4d09-903b-82471a9cf5d3,Richardport
2257,115,2024-08-26,2352.47,Deposit,8583532a-d342-4763-a744-ddc175fa770f,Lake Jeanette
2258,87,2024-05-12,668.41,Deposit,172647ab-e853-4b95-a177-eb2bc493b69a,Lake Michaelchester
2259,108,2022-05-24,1954.0,Deposit,bee6ed3d-652f-4ed6-b512-dc5f81e7b950,Mosesshire
2260,95,2024-03-02,371.06,Withdrawal,385fd489-47c2-4f5c-9020-8a018485853b,Kellyton
2261,34,2024-10-21,8825.43,Withdrawal,d66265d0-fd88-4518-9c52-5304c9c9bc6c,Terriborough
2262,70,2024-07-20,8567.91,Deposit,c62d64b6-7f93-44da-b16a-70147009405f,Jennifermouth
2263,103,2023-03-21,3353.15,Deposit,9fb73023-781e-4a12-bf07-2f5f4fabc03b,Janeborough
2264,14,2025-02-01,2101.36,Deposit,99a48827-5b2b-437a-944a-103dde063829,Jameshaven
2265,127,2022-05-14,693.66,Withdrawal,3abf1d6e-8345-4798-9981-91d2065e9e73,Johnsonmouth
2266,144,2025-02-26,1521.45,Withdrawal,7b7a7d1b-0f5e-4978-b541-4e2ff21ac24e,Robertton
2267,145,2022-01-21,5618.6,Deposit,3bb49a80-c3c0-4f03-9f1a-bfa96666be37,West Mark
2268,33,2022-04-12,7856.99,Deposit,8362ab15-a82b-4756-b5f0-91d61479b3d7,Garrisonport
2269,40,2025-01-21,3072.82,Deposit,c83b26ff-736b-4381-8fa4-1d96b12ca826,East Andrea
2270,15,2023-08-21,143.97,Deposit,e472fc8e-7b40-4202-8f5f-6593f02461b2,West Anthonymouth
2271,9,2024-10-08,592.0,Withdrawal,fa161fa4-fa40-4051-8870-ef5684cc4ee4,Port Steventon
2272,47,2024-11-03,5915.96,Withdrawal,434d2cf8-e805-4b4b-bfde-78f8996f3f7f,Waltersville
2273,88,2023-03-21,817.76,Withdrawal,9f054987-4e4a-4198-a42c-2ea68ef89905,Victoriaton
2274,70,2024-04-22,6788.87,Deposit,01b7cad4-03b0-4c0b-86a1-5a5b6067a9b0,Matthewtown
2275,78,2022-08-31,5003.38,Withdrawal,d8c512f7-27f4-48aa-80fb-7b61a95dfcde,West Donaldbury
2276,38,2023-06-08,3866.84,Withdrawal,9f527fff-c9c1-44fc-92dd-106f87dfb2c9,Port Janet
2277,144,2024-10-19,4542.43,Deposit,5b08e8ce-e5fe-4e99-8c1c-8880ceaa7014,Lake Kellyburgh
2278,15,2024-07-11,1285.48,Withdrawal,14c55906-9525-48ca-b69f-ecb76ee7f235,Port Joseburgh
2279,41,2022-01-21,3570.95,Deposit,83f95ac9-cef9-4781-b5b3-491b5e9c4431,Christinechester
2280,82,2022-01-14,2759.34,Deposit,e3cd660e-953d-484b-9457-58a1b56ea2dc,South Christinaville
2281,56,2024-08-05,896.6,Withdrawal,b4633429-eb20-4951-a124-317e6f33d30b,Boonestad
2282,106,2025-01-26,3469.14,Withdrawal,df08deab-473d-4806-a9c7-40b94e41887e,Adrianashire
2283,75,2025-01-18,3744.72,Withdrawal,e5e4ab80-634e-4f17-b800-2a4ff690528f,Jeffreybury
2284,131,2023-12-16,4009.21,Deposit,58212857-44c8-4262-83fc-a2d58185ce83,North Heather
2285,14,2023-04-06,7953.53,Withdrawal,7ad3d43e-960e-4a8e-9f35-7dc5ab980494,East Bethland
2286,1,2022-12-30,4005.81,Withdrawal,4126d69c-0f42-4e75-a4a6-5b0d3d8c0526,Myersborough
2287,71,2022-05-02,9882.8,Withdrawal,0452c109-4581-46d2-9419-7a8b85f17d89,West Diana
2288,52,2025-02-03,2045.49,Deposit,62711ed9-d330-4188-a872-f2af82440e28,Kristaside
2289,23,2023-05-03,1937.53,Deposit,0bc11802-01f5-4852-a5d4-b8377da8ec35,East Zachary
2290,81,2022-12-10,9762.44,Deposit,45ff409b-5773-476b-83f4-7ae1df3809c9,New Lisabury
2291,103,2023-01-09,2463.53,Withdrawal,334333a2-bcbb-4995-b7e1-8ea1a6ace3ba,West Brady
2292,106,2024-01-12,2197.8,Deposit,483dad8f-c27c-4e84-ab3b-e5d3eab1a0e0,New Jacob
2293,140,2022-09-05,8606.33,Deposit,72cb56d6-78aa-4d6e-bf99-30cd1c99d01d,West Tanya
2294,70,2022-05-29,7043.84,Withdrawal,fcaad707-74e8-46f8-8077-afd0dbc4bdb0,Nicholsmouth
2295,95,2022-11-18,348.52,Deposit,2c2f208d-bfc7-4040-b61c-abf2ec8babe4,New Angelaview
2296,25,2022-10-08,8170.24,Withdrawal,1be5d971-0e35-4bdc-90f9-b148cff6c8de,Vickiebury
2297,44,2022-09-27,6500.76,Withdrawal,01c2659e-97a0-44f2-add8-72c99cc4a4b5,Lake Victor
2298,9,2022-11-02,5146.03,Withdrawal,a13e369d-7a37-43e9-8cfd-6fd086cf16b1,Morseburgh
2299,90,2022-03-11,7590.7,Deposit,b724d117-f86c-4f5f-8efb-4065228317f2,Linchester
2300,5,2025-02-23,6252.55,Withdrawal,23a48cf6-9450-4534-b302-ad7d8986dcfd,Wilsonshire
2301,85,2022-12-17,6838.07,Withdrawal,5cd22ae6-6cd0-48b5-9a65-e56b74c1880d,East Jeremychester
2302,92,2025-01-04,3454.3,Deposit,e616820f-1388-44ac-b612-99761f04c46e,Deborahview
2303,117,2023-03-07,1880.37,Deposit,8581efa7-322f-4e30-83b4-1d8b0bb6fd65,Matthewport
2304,60,2023-01-04,1999.83,Withdrawal,12f7ca51-4cbf-460a-81ea-34ab8f8b1ab1,South Julia
2305,7,2022-11-29,1689.36,Withdrawal,e9713e1d-78de-45e9-b258-7f920bd55ce7,New Christina
2306,98,2022-07-01,5450.03,Deposit,1f4f35ae-af17-400b-b941-765ae74f7e61,Lake Mercedes
2307,121,2022-02-07,3495.26,Deposit,7957e930-ae48-4e72-8b77-173d8f1bef78,West Katherine
2308,95,2024-01-09,6709.62,Withdrawal,72ad574e-a130-4acd-9d5f-663ca8dcfe98,Lake Julieborough
2309,36,2022-03-06,7717.83,Withdrawal,d4eb7599-f28d-44f0-ac21-e0ddb31dd453,Markton
2310,90,2024-11-01,1515.09,Deposit,37a2aecf-90da-4002-bfef-b1f0d0d89ada,Gonzalezburgh
2311,17,2022-07-21,9010.39,Withdrawal,207a054d-d584-4940-b585-74006f0ce6c1,Lake Johnmouth
2312,24,2024-03-29,2390.91,Deposit,98a4bfed-b927-4f55-83b6-4391c42189d5,Amymouth
2313,16,2022-10-02,459.49,Deposit,e15d2d1f-6fe2-43d2-aa5b-e8ba4c4b4ee3,Lake Michelleton
2314,74,2023-05-24,7635.62,Deposit,b35cb8c8-95a1-4653-bd3d-25b99a8bdc42,New Dennis
2315,9,2024-11-04,4679.44,Withdrawal,9095671e-940e-49c0-9f7f-1eeb19cde1e0,West Corey
2316,16,2022-06-21,6528.59,Withdrawal,2fa322a8-e1be-4c54-a73a-024ae1868091,West David
2317,64,2022-03-24,9363.44,Deposit,5a6f8592-ac81-49b9-b323-899a6efebcec,Kaylaport
2318,32,2023-07-12,4238.09,Withdrawal,c1f2d1a3-d162-4a89-b8b2-632df77271c6,East Cody
2319,147,2022-07-24,7385.85,Deposit,23d66a5e-dd18-4e69-a713-1fc6803e4b58,South Nicole
2320,99,2022-01-02,1928.4,Deposit,d961ed1c-9d66-404e-8fdb-410856af7ec7,Murphyport
2321,87,2022-01-25,639.42,Withdrawal,a66de8c2-10ec-4e9e-ae6e-1aa02f4e0e44,Roymouth
2322,139,2025-04-16,310.46,Deposit,42e655cd-c25d-4a42-813f-c9e29557f9b0,Port Hannahbury
2323,51,2023-11-17,3821.64,Withdrawal,1bf94f8c-c6be-4926-8851-66ad7b05dd27,Bensonmouth
2324,98,2022-12-04,9462.23,Deposit,7b3e2813-af26-422d-9ed8-ddc11990cab0,Sydneyside
2325,35,2024-03-15,6510.2,Withdrawal,76db5c5e-922e-4851-8b54-d1089b516958,West Karaside
2326,83,2023-02-05,8619.02,Withdrawal,3a573215-e55a-4dff-9e69-b8a0e6f6b69e,Allenmouth
2327,54,2022-02-11,6896.87,Deposit,677381a5-f519-4ed8-aa74-bb308bb88432,Georgeside
2328,148,2022-04-09,6602.64,Withdrawal,f9cb38dc-9825-4b12-933e-38057f60ba1a,Reginatown
2329,43,2024-02-24,1639.34,Deposit,9e50f108-e208-44ae-9bab-d5576f78f448,Tammystad
2330,47,2022-10-18,1019.35,Withdrawal,b4bb3deb-e99e-4ba4-83b1-4f7b67e59085,Wagnerchester
2331,71,2024-12-29,1447.27,Withdrawal,e1b28c52-62d1-4524-8435-8353f6dc11a1,Garciamouth
2332,116,2024-11-28,8492.55,Withdrawal,1b14d771-bd58-403a-8c99-60bd36313553,Jillhaven
2333,87,2024-03-16,7977.94,Withdrawal,c7850b5b-5194-4992-bda1-11bfcc76ed7f,South Anne
2334,22,2023-01-22,8031.02,Withdrawal,f5474e21-89a1-4dff-9c88-b760d66e81cc,New Charles
2335,107,2024-03-17,7622.54,Withdrawal,6dec295c-ac34-4d59-9033-44bc488bfeba,Lake Ryanton
2336,7,2023-04-27,1127.66,Deposit,1a8ee024-54cf-46ee-911f-4f9d7859b212,Floydshire
2337,109,2024-07-13,3597.29,Deposit,8fe55cd8-60d5-4136-a2a8-3a46387b9fd3,Port Christian
2338,150,2025-04-05,476.42,Deposit,ae661315-3804-451f-b245-6302f1f70705,New Cindymouth
2339,73,2024-05-25,3524.32,Withdrawal,4914c1c3-f554-42b7-b9c1-140fe91a0827,Russellberg
2340,73,2025-03-14,8934.32,Deposit,6a89d449-4a6a-402e-a092-78a2d1960694,South Evanberg
2341,102,2023-09-23,8172.07,Withdrawal,f5a3c90d-b37e-4f8c-9b71-cf86f12528a9,Foxmouth
2342,26,2024-02-09,9793.17,Withdrawal,59277b21-31b6-47c8-be67-a452c953bf5b,Johnathanton
2343,31,2024-03-08,2830.9,Withdrawal,16506086-3159-4d83-b658-c9f5267968e8,Maldonadoport
2344,119,2022-05-17,6087.93,Deposit,a3114b38-05ae-4d61-a256-cf57272464af,Lake Robert
2345,34,2024-09-14,5279.89,Withdrawal,b518a708-68b8-45f2-be81-890808d817f5,Andreastad
2346,120,2022-03-31,3964.99,Deposit,695dcf16-0949-40fc-8fed-1616a3fca955,Garzahaven
2347,62,2024-03-08,53.19,Withdrawal,852d20f5-5346-4cb7-bbf5-743fd8fb0771,South Anthony
2348,34,2025-01-09,8174.05,Withdrawal,7720d141-6ed5-42ad-9036-ed37a1c179bd,North Jacobshire
2349,33,2023-10-26,1402.19,Withdrawal,68367720-2c25-4854-8f12-b86cb9a9e8bd,Stephentown
2350,107,2024-05-05,8313.44,Withdrawal,cbb6fca1-43d6-4aa2-bbfb-97c8e9258a22,Port Ronald
2351,110,2023-06-25,8653.09,Deposit,773af91d-b511-48f9-b958-9ba4b35a5cc1,Wrightborough
2352,140,2024-02-05,6709.59,Deposit,92497bc6-f7ce-4c44-bd7b-f5e367fee5d8,North Nicoleborough
2353,45,2024-03-29,4246.78,Withdrawal,6cd17d29-5d89-40ec-9a83-7f94ba2c86af,Courtneystad
2354,99,2023-05-02,4545.82,Withdrawal,c6d2b395-fc5d-4642-8bb6-a68a737aaf46,Mosleyfort
2355,4,2025-01-28,4012.67,Deposit,4e16fe68-4961-4f43-9d44-768ed34691d5,Birdside
2356,41,2023-04-11,8607.89,Deposit,751298bd-4c2d-4082-853d-4008da103842,Shanehaven
2357,34,2025-02-14,4463.72,Withdrawal,6562aa5c-5bf4-4562-8f36-6adf3a80e48e,Carolhaven
2358,127,2023-10-10,7781.75,Withdrawal,1b79ad98-35a8-4230-9be7-4e3117d52fcf,West Matthew
2359,128,2022-04-15,1095.42,Deposit,cc8a5004-1658-4a18-9295-aaec981883e3,West Teresashire
2360,110,2022-07-10,3798.26,Deposit,84012d2b-fd08-4523-8d54-96132b0a4fa4,Port Kaitlin
2361,51,2024-03-03,576.17,Deposit,5bbb8bb9-5510-4f28-8b2b-f6a2e5c33654,South Christopher
2362,57,2022-06-28,758.05,Deposit,9f8dcae2-0391-47cd-b794-ff197bcf33c6,West Alexisberg
2363,37,2023-08-01,951.34,Withdrawal,a7e9758b-9e79-40fb-bf6e-2e9d869774b6,Stewartshire
2364,141,2022-07-05,7587.61,Deposit,eab7a510-5cfb-4e44-b9b7-7fe9df6a45c5,Austinburgh
2365,47,2022-12-29,1356.77,Withdrawal,623b847b-1229-4e1a-8c54-9cf93d778976,North Patrick
2366,5,2024-09-07,5378.26,Deposit,a77e96f3-4d79-4481-ada3-8de58e1d128b,Weissside
2367,18,2025-02-02,7659.75,Withdrawal,676ac7b3-4a19-40e6-b577-4766d0187d04,Lake Allenhaven
2368,49,2022-10-16,4733.63,Deposit,94aae18f-3fcc-4a3a-9f58-6015837ea6df,New Jennifermouth
2369,78,2024-01-20,5990.87,Deposit,4a8682eb-de4b-425e-93c5-ae70a77fe20b,Stewarttown
2370,141,2023-08-14,9863.15,Deposit,5006a486-59da-4d9c-823a-890ca4523515,Sanchezshire
2371,37,2024-11-21,60.98,Withdrawal,73da9af1-0945-4f1f-b733-868dd72685ab,New Adriennehaven
2372,82,2024-12-13,3196.02,Deposit,2b95741f-880f-4a28-8d30-05ba5a9aebb1,Allenville
2373,92,2023-07-26,2456.59,Deposit,096f6de2-ba6e-4abd-8d14-d7b2efe0b86d,Lake Joannashire
2374,130,2024-02-22,8960.55,Deposit,56b486cf-542a-41e5-b53c-cd1230352f6a,Port Josephside
2375,90,2022-11-05,1178.96,Withdrawal,cb5762a5-8051-4528-aafc-b30361100d13,West Kaylatown
2376,85,2024-02-26,8490.29,Deposit,dd27c0ae-9b4f-457e-b1fa-a5f3b6ab3e1b,Russellshire
2377,36,2024-06-27,8991.27,Deposit,c79796e7-43c3-447c-beb3-1f530056054a,Jeffreyburgh
2378,73,2022-11-04,2583.2,Withdrawal,32b274b3-ceb2-4130-b0e8-887559ce5011,Walkerbury
2379,88,2024-03-28,3750.08,Deposit,76ccc8ff-f3e6-4af5-a356-782fbfadd1b8,East Robertchester
2380,35,2024-08-02,901.79,Withdrawal,15ccb647-7da7-4e0e-b2ec-46e10b8c8d1d,Danielberg
2381,107,2023-03-25,6213.87,Deposit,04c331d5-dd6c-4b8b-aa63-371f85b650fd,South Aprilburgh
2382,39,2023-10-22,3116.32,Withdrawal,b40e49a3-024e-4a67-bfe2-ef1c906784ef,Jamesshire
2383,10,2022-10-07,5780.82,Deposit,7ce67fcc-dccf-4fae-b57f-c06e0109f5dc,Lake Xavierhaven
2384,63,2024-12-19,1934.76,Deposit,86283a7d-1bde-4869-ab3e-5018a9d5e7aa,Kathrynville
2385,48,2023-05-06,2002.47,Deposit,5aba8b8e-d7e5-4bff-a25c-b56dbeed2701,Briannamouth
2386,94,2025-04-15,7779.75,Deposit,76c5a536-17d0-4c0f-b5df-669fb05326bd,Hoffmanmouth
2387,93,2022-05-19,8158.1,Deposit,d475eaaa-44f2-4ecd-abec-2d20b9ab89f8,South Edwardville
2388,77,2023-01-26,8915.73,Deposit,f6af3072-b6a8-4ba1-a120-7764356c0d99,Christinaside
2389,41,2022-10-25,6501.87,Deposit,a215fc0b-85b0-4828-98e0-4292cc9ac0c1,South Patriciastad
2390,73,2025-01-02,2294.19,Withdrawal,64d97e82-82bd-43cc-ac67-d4d2303cf56c,Tylerview
2391,42,2022-08-28,5730.0,Deposit,521adb4e-a5f2-4d5d-95c5-5f27841e4113,New Anthony
2392,99,2024-09-22,3459.38,Deposit,73def871-39d6-43bd-8f66-1403a5776261,New David
2393,65,2023-09-14,2007.72,Deposit,1aeee627-483d-4c04-9917-b92ccb144c92,New Annville
2394,51,2024-09-20,6770.94,Deposit,e0c0675a-a359-4ada-bf3e-8229832b7113,Woodsview
2395,82,2024-06-16,8801.97,Deposit,e257459d-f655-44a5-9732-e1a90a545e5e,Michaelbury
2396,17,2024-02-09,2412.95,Deposit,c6d8a610-0b40-4fc3-9581-53981a305465,Port Sarahfurt
2397,36,2022-11-08,3191.84,Withdrawal,d952df7e-4e90-4490-b43e-c9d1d5a71818,South Barbara
2398,121,2023-01-02,3542.16,Deposit,97a532e6-832d-4ac8-ba9f-47211afcb478,Hawkinshaven
2399,62,2024-06-12,2600.52,Deposit,7247d634-7361-426b-ba4e-44abda8b3ba3,New Tylerfurt
2400,141,2022-06-22,3680.67,Withdrawal,fbed67ec-7353-4948-a701-d9f7c31d4554,East Williambury
2401,137,2022-05-20,1833.72,Deposit,797d9374-cbbf-46da-bb58-19595ff0a653,South Jennifer
2402,126,2022-09-08,2990.81,Deposit,2abf1831-f081-45b1-963b-a42fe9eb9712,Port Nancy
2403,142,2024-09-28,5522.35,Deposit,11b0df6e-43bb-44d2-9f90-51bc3d07bab3,New Brianmouth
2404,102,2023-09-01,2251.5,Deposit,5a761017-cd71-4fec-a13f-72377edd7d47,East Jeffrey
2405,129,2023-07-16,4951.35,Deposit,ce2c2d89-246d-40b8-80ba-255b3e18385d,Mathewsberg
2406,3,2022-08-29,4671.21,Withdrawal,07e7b266-231d-4d0e-8595-20aa1e08d0ce,Port Benjamin
2407,144,2022-08-03,337.88,Withdrawal,eb1461c1-5448-4e3a-8321-8ba9d0a5e8cd,Colechester
2408,105,2022-10-09,6721.48,Withdrawal,5ce35d25-a426-4d2a-9c3e-8ceda7cf240e,North Lance
2409,118,2024-05-14,4931.38,Deposit,aa822958-2c1f-43d6-8152-d55c45c2eca7,Peterstown
2410,72,2022-07-02,1053.29,Withdrawal,be3752b5-8453-4faa-b1eb-e008355a5d26,South Nicholas
2411,18,2023-03-11,7407.83,Withdrawal,405fa30f-f507-49ac-9a18-12878d4e24b4,Turnertown
2412,120,2023-03-21,6408.71,Deposit,0137a353-0bdd-46b4-b99b-ee4c27176a1b,Greenfort
2413,108,2022-11-29,6447.46,Deposit,5134b750-1286-42a0-8d03-58f794cbe2ee,Kristinshire
2414,4,2025-03-25,1940.81,Withdrawal,4adc732a-4d2d-4f4c-a49f-2fc15b70a71f,New Terristad
2415,62,2022-12-23,3874.58,Withdrawal,353d26f1-01f2-4f69-9ee5-bb00ce64450a,South Danielstad
2416,83,2022-01-07,4865.69,Deposit,6eb91036-7e95-41d7-88d2-cfc280c671bd,Sarahberg
2417,104,2022-02-21,8425.52,Withdrawal,f2c36b46-d645-4808-a266-e0af44170680,Lake Markborough
2418,13,2023-05-01,8460.64,Deposit,ce8a2df5-9a86-4fb5-bc7d-bee4cf1d2d2c,Morriston
2419,101,2022-07-02,1843.88,Deposit,9c3900d9-ceca-4a53-9b98-8f4852f3f7a7,Lake Daniel
2420,54,2022-04-13,6347.08,Withdrawal,5487aa6f-fcc2-490a-9057-d56378bdfcc2,Leeview
2421,125,2025-04-24,1869.79,Withdrawal,92842f91-bd1d-4ba5-a10b-52d340704caf,North Elizabeth
2422,91,2023-06-11,8259.48,Deposit,4727d05a-d676-4916-b738-46e93c9c3d27,West Melindashire
2423,105,2022-03-09,7723.13,Deposit,79cfe35e-e27a-4876-b7b5-d7cec13eeab3,Kristenborough
2424,3,2025-03-12,3684.16,Withdrawal,307e9679-2f29-4730-968e-a6bb08958b44,Williamview
2425,7,2023-03-24,9145.95,Deposit,a9447b4c-36b9-4f9f-8bcf-027cb5291c53,Jenniferland
2426,77,2023-05-30,3255.47,Deposit,fd2665f0-f0dc-40fe-9f20-106ab30d6405,Kristenborough
2427,35,2025-03-12,4452.82,Deposit,0bb75092-fc5f-40e9-ae3e-72e5169c310d,Salasside
2428,140,2022-01-02,1223.57,Withdrawal,1b37b5a3-b4e3-4fda-ae2d-4f53158df6ec,Sanchezland
2429,93,2022-01-25,6736.11,Deposit,cf012a30-cb32-442c-b5e7-21bcb3ec9ce6,Lauratown
2430,108,2022-08-30,4515.88,Deposit,4cd2291f-e013-423e-9ccb-d13a20d862ea,Lake James
2431,51,2025-02-17,6687.78,Deposit,4eea1454-9b03-486a-9bc1-07a5a9b8b178,Goodmanview
2432,40,2025-01-05,4199.23,Deposit,5cbbc553-5f09-4207-b735-5811e5e436cf,Karinashire
2433,63,2024-12-27,3346.83,Deposit,046236d1-0487-463a-8200-560aa898c7d7,Lake Stephen
2434,23,2024-08-25,1143.45,Withdrawal,5ce5d2bf-b09a-4559-a263-dcdba66dcf85,Shawnville
2435,56,2024-10-23,3960.76,Withdrawal,914261ea-7c72-4818-b0dc-508e377ce5d3,Edwardmouth
2436,105,2022-09-15,5888.92,Deposit,6a90ab4c-e364-4c0e-97d2-a77bc1620647,West Kelly
2437,16,2022-06-22,1053.79,Deposit,3f3d3d6d-f258-41b6-a668-3e229e5700e2,North Debbieview
2438,148,2022-11-24,9480.79,Withdrawal,b07c49bb-37dd-4e7d-91bd-921fd5cf5e5f,Parkerville
2439,71,2022-07-18,1568.35,Withdrawal,5a9568be-ef4b-49c3-ada2-f7a22dd9efbe,North Jeremy
2440,98,2023-08-27,3273.32,Deposit,145de509-7961-4343-8719-c4ee47635c1c,New Rebecca
2441,150,2024-06-10,7914.24,Withdrawal,3355ada8-caa7-419d-a48d-ff1318c5f424,New Cathymouth
2442,37,2022-03-21,7285.97,Deposit,c4a47931-2bd9-4980-a69f-447fa9f4c4ef,Lake Tara
